Año;CodLocalidadResidencia;NombreLocalidad;Barrio;CicloVital;ClasificaciónConducta;Sexo;Casos
2016;4;San Cristóbal;SAN BLAS;18 – 28 Juventud;Intento de Suicidio;Mujer;6
2016;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Intento de Suicidio;Mujer;6
2016;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Intento de Suicidio;Hombre;5
2016;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Ideación suicida;Mujer;17
2016;4;San Cristóbal;SAN BLAS;29 – 59 Adultez;Ideación suicida;Hombre;4
2016;4;San Cristóbal;SAN BLAS;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2016;4;San Cristóbal;SAN BLAS;6 – 11 Infancia;Ideación suicida;Mujer;1
2016;4;San Cristóbal;SAN BLAS;>60 Vejez;Intento de Suicidio;Hombre;1
2016;4;San Cristóbal;SAN BLAS;>60 Vejez;Ideación suicida;Mujer;2
2016;4;San Cristóbal;SOSIEGO;12 – 17 Adolescencia;Ideación suicida;Mujer;6
2016;4;San Cristóbal;SOSIEGO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;5
2016;4;San Cristóbal;SOSIEGO;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2016;4;San Cristóbal;SOSIEGO;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2016;4;San Cristóbal;SOSIEGO;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2016;4;San Cristóbal;SOSIEGO;18 – 28 Juventud;Ideación suicida;Hombre;2
2016;4;San Cristóbal;SOSIEGO;29 – 59 Adultez;Ideación suicida;Hombre;2
2016;4;San Cristóbal;SOSIEGO;29 – 59 Adultez;Ideación suicida;Mujer;11
2016;4;San Cristóbal;SOSIEGO;6 – 11 Infancia;Ideación suicida;Hombre;3
2016;4;San Cristóbal;SOSIEGO;6 – 11 Infancia;Ideación suicida;Mujer;1
2016;4;San Cristóbal;SOSIEGO;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2016;4;San Cristóbal;SOSIEGO;>60 Vejez;Ideación suicida;Mujer;2
2016;4;San Cristóbal;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2016;4;San Cristóbal;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;2
2016;4;San Cristóbal;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;1
2016;4;San Cristóbal;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2016;4;San Cristóbal;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2016;5;Usme;ALFONSO LOPEZ;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2016;5;Usme;ALFONSO LOPEZ;12 – 17 Adolescencia;Intento de Suicidio;Mujer;5
2016;5;Usme;ALFONSO LOPEZ;12 – 17 Adolescencia;Ideación suicida;Mujer;16
2016;5;Usme;ALFONSO LOPEZ;12 – 17 Adolescencia;Intento de Suicidio;Hombre;3
2016;5;Usme;ALFONSO LOPEZ;18 – 28 Juventud;Intento de Suicidio;Mujer;7
2016;5;Usme;ALFONSO LOPEZ;18 – 28 Juventud;Intento de Suicidio;Hombre;4
2016;5;Usme;ALFONSO LOPEZ;18 – 28 Juventud;Ideación suicida;Hombre;3
2016;5;Usme;ALFONSO LOPEZ;18 – 28 Juventud;Ideación suicida;Mujer;3
2016;5;Usme;ALFONSO LOPEZ;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2016;5;Usme;ALFONSO LOPEZ;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2016;5;Usme;ALFONSO LOPEZ;29 – 59 Adultez;Ideación suicida;Mujer;3
2016;5;Usme;ALFONSO LOPEZ;29 – 59 Adultez;Ideación suicida;Hombre;2
2016;5;Usme;ALFONSO LOPEZ;6 – 11 Infancia;Ideación suicida;Hombre;1
2016;5;Usme;ALFONSO LOPEZ;>60 Vejez;Ideación suicida;Hombre;1
2016;5;Usme;ALFONSO LOPEZ;>60 Vejez;Intento de Suicidio;Hombre;1
2016;5;Usme;ALFONSO LOPEZ;>60 Vejez;Ideación suicida;Mujer;1
2016;5;Usme;CIUDAD USME;12 – 17 Adolescencia;Ideación suicida;Mujer;3
2016;5;Usme;CIUDAD USME;12 – 17 Adolescencia;Ideación suicida;Hombre;3
2016;5;Usme;CIUDAD USME;12 – 17 Adolescencia;Intento de Suicidio;Mujer;2
2016;5;Usme;CIUDAD USME;18 – 28 Juventud;Ideación suicida;Mujer;6
2016;5;Usme;CIUDAD USME;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2016;5;Usme;CIUDAD USME;18 – 28 Juventud;Intento de Suicidio;Mujer;1
2016;5;Usme;CIUDAD USME;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2016;5;Usme;CIUDAD USME;29 – 59 Adultez;Ideación suicida;Mujer;6
2016;5;Usme;CIUDAD USME;>60 Vejez;Ideación suicida;Hombre;1
2016;5;Usme;CIUDAD USME;>60 Vejez;Ideación suicida;Mujer;1
2016;5;Usme;COMUNEROS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;6
2016;5;Usme;COMUNEROS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;17
2016;5;Usme;COMUNEROS;12 – 17 Adolescencia;Ideación suicida;Hombre;12
2016;5;Usme;COMUNEROS;12 – 17 Adolescencia;Ideación suicida;Mujer;27
2016;5;Usme;COMUNEROS;18 – 28 Juventud;Intento de Suicidio;Hombre;4
2016;5;Usme;COMUNEROS;18 – 28 Juventud;Ideación suicida;Mujer;4
2016;5;Usme;COMUNEROS;18 – 28 Juventud;Ideación suicida;Hombre;4
2016;5;Usme;COMUNEROS;18 – 28 Juventud;Intento de Suicidio;Mujer;8
2016;5;Usme;COMUNEROS;29 – 59 Adultez;Intento de Suicidio;Hombre;4
2016;5;Usme;COMUNEROS;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2016;5;Usme;COMUNEROS;29 – 59 Adultez;Ideación suicida;Mujer;9
2016;5;Usme;COMUNEROS;29 – 59 Adultez;Ideación suicida;Hombre;3
2016;5;Usme;COMUNEROS;6 – 11 Infancia;Ideación suicida;Hombre;4
2016;5;Usme;COMUNEROS;6 – 11 Infancia;Ideación suicida;Mujer;2
2016;5;Usme;COMUNEROS;>60 Vejez;Ideación suicida;Mujer;2
2016;5;Usme;DANUBIO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;7
2016;5;Usme;DANUBIO;12 – 17 Adolescencia;Ideación suicida;Mujer;10
2016;5;Usme;DANUBIO;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2016;5;Usme;DANUBIO;18 – 28 Juventud;Ideación suicida;Mujer;1
2016;5;Usme;DANUBIO;18 – 28 Juventud;Intento de Suicidio;Mujer;4
2016;5;Usme;DANUBIO;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2016;5;Usme;DANUBIO;18 – 28 Juventud;Ideación suicida;Hombre;1
2016;5;Usme;DANUBIO;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2016;5;Usme;DANUBIO;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2016;5;Usme;DANUBIO;29 – 59 Adultez;Ideación suicida;Mujer;1
2016;5;Usme;DANUBIO;6 – 11 Infancia;Ideación suicida;Mujer;3
2016;5;Usme;DANUBIO;6 – 11 Infancia;Intento de Suicidio;Hombre;4
2016;5;Usme;DANUBIO;6 – 11 Infancia;Ideación suicida;Hombre;4
2016;5;Usme;DANUBIO;>60 Vejez;Ideación suicida;Hombre;1
2016;5;Usme;GRAN YOMASA;12 – 17 Adolescencia;Ideación suicida;Hombre;20
2016;5;Usme;GRAN YOMASA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;4
2016;5;Usme;GRAN YOMASA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;7
2016;5;Usme;GRAN YOMASA;12 – 17 Adolescencia;Ideación suicida;Mujer;23
2016;5;Usme;GRAN YOMASA;18 – 28 Juventud;Intento de Suicidio;Hombre;6
2016;5;Usme;GRAN YOMASA;18 – 28 Juventud;Intento de Suicidio;Mujer;11
2016;5;Usme;GRAN YOMASA;18 – 28 Juventud;Ideación suicida;Hombre;9
2016;5;Usme;GRAN YOMASA;18 – 28 Juventud;Ideación suicida;Mujer;13
2016;5;Usme;GRAN YOMASA;29 – 59 Adultez;Ideación suicida;Mujer;13
2016;5;Usme;GRAN YOMASA;29 – 59 Adultez;Ideación suicida;Hombre;4
2016;5;Usme;GRAN YOMASA;29 – 59 Adultez;Intento de Suicidio;Mujer;6
2016;5;Usme;GRAN YOMASA;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2016;5;Usme;GRAN YOMASA;6 – 11 Infancia;Ideación suicida;Hombre;5
2016;5;Usme;GRAN YOMASA;6 – 11 Infancia;Ideación suicida;Mujer;3
2016;5;Usme;GRAN YOMASA;6 – 11 Infancia;Intento de Suicidio;Hombre;2
2016;5;Usme;GRAN YOMASA;>60 Vejez;Ideación suicida;Hombre;1
2016;5;Usme;GRAN YOMASA;>60 Vejez;Ideación suicida;Mujer;2
2016;5;Usme;GRAN YOMASA;>60 Vejez;Intento de Suicidio;Hombre;1
2016;5;Usme;LA FLORA;12 – 17 Adolescencia;Ideación suicida;Mujer;6
2016;5;Usme;LA FLORA;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2016;5;Usme;LA FLORA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2016;5;Usme;LA FLORA;18 – 28 Juventud;Ideación suicida;Mujer;3
2016;5;Usme;LA FLORA;18 – 28 Juventud;Ideación suicida;Hombre;1
2016;5;Usme;LA FLORA;18 – 28 Juventud;Intento de Suicidio;Mujer;2
2016;5;Usme;LA FLORA;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2016;5;Usme;LA FLORA;29 – 59 Adultez;Ideación suicida;Mujer;4
2016;5;Usme;LA FLORA;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2016;5;Usme;LA FLORA;6 – 11 Infancia;Ideación suicida;Hombre;3
2016;5;Usme;LA FLORA;>60 Vejez;Ideación suicida;Mujer;1
2016;5;Usme;PARQUE ENTRENUBES;12 – 17 Adolescencia;Ideación suicida;Mujer;1
2016;5;Usme;PARQUE ENTRENUBES;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2016;5;Usme;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;72
2016;5;Usme;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;43
2016;5;Usme;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;50
2016;5;Usme;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Hombre;9
2016;5;Usme;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;20
2016;5;Usme;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;11
2016;5;Usme;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;21
2016;5;Usme;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;9
2016;5;Usme;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;6
2016;5;Usme;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;12
2016;5;Usme;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;25
2016;5;Usme;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;9
2016;5;Usme;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;10
2016;5;Usme;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;14
2016;5;Usme;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2016;5;Usme;UPZ Sin Asignar;>60 Vejez;Intento de Suicidio;Hombre;2
2016;5;Usme;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;4
2016;5;Usme;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Hombre;2
2016;6;Tunjuelito;TUNJUELITO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;11
2016;6;Tunjuelito;TUNJUELITO;12 – 17 Adolescencia;Ideación suicida;Mujer;23
2016;6;Tunjuelito;TUNJUELITO;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2016;6;Tunjuelito;TUNJUELITO;12 – 17 Adolescencia;Ideación suicida;Hombre;2
2016;6;Tunjuelito;TUNJUELITO;18 – 28 Juventud;Intento de Suicidio;Hombre;2
2016;6;Tunjuelito;TUNJUELITO;18 – 28 Juventud;Intento de Suicidio;Mujer;3
2016;6;Tunjuelito;TUNJUELITO;18 – 28 Juventud;Ideación suicida;Mujer;4
2016;6;Tunjuelito;TUNJUELITO;18 – 28 Juventud;Ideación suicida;Hombre;1
2016;6;Tunjuelito;TUNJUELITO;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2016;6;Tunjuelito;TUNJUELITO;29 – 59 Adultez;Intento de Suicidio;Hombre;2
2016;6;Tunjuelito;TUNJUELITO;29 – 59 Adultez;Ideación suicida;Mujer;11
2016;6;Tunjuelito;TUNJUELITO;29 – 59 Adultez;Ideación suicida;Hombre;2
2016;6;Tunjuelito;TUNJUELITO;6 – 11 Infancia;Ideación suicida;Hombre;2
2016;6;Tunjuelito;TUNJUELITO;6 – 11 Infancia;Ideación suicida;Mujer;2
2016;6;Tunjuelito;TUNJUELITO;>60 Vejez;Ideación suicida;Mujer;1
2016;6;Tunjuelito;TUNJUELITO;>60 Vejez;Intento de Suicidio;Hombre;1
2016;6;Tunjuelito;TUNJUELITO;>60 Vejez;Ideación suicida;Hombre;1
2016;6;Tunjuelito;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;5
2016;6;Tunjuelito;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;1
2016;6;Tunjuelito;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2016;6;Tunjuelito;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2016;6;Tunjuelito;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;2
2016;6;Tunjuelito;VENECIA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;9
2016;6;Tunjuelito;VENECIA;12 – 17 Adolescencia;Ideación suicida;Mujer;40
2016;6;Tunjuelito;VENECIA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;22
2016;6;Tunjuelito;VENECIA;12 – 17 Adolescencia;Ideación suicida;Hombre;28
2016;6;Tunjuelito;VENECIA;18 – 28 Juventud;Ideación suicida;Mujer;11
2016;6;Tunjuelito;VENECIA;18 – 28 Juventud;Intento de Suicidio;Hombre;15
2016;6;Tunjuelito;VENECIA;18 – 28 Juventud;Intento de Suicidio;Mujer;7
2016;6;Tunjuelito;VENECIA;18 – 28 Juventud;Ideación suicida;Hombre;9
2016;6;Tunjuelito;VENECIA;29 – 59 Adultez;Ideación suicida;Mujer;10
2016;6;Tunjuelito;VENECIA;29 – 59 Adultez;Intento de Suicidio;Mujer;2
2016;6;Tunjuelito;VENECIA;29 – 59 Adultez;Ideación suicida;Hombre;6
2016;6;Tunjuelito;VENECIA;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2016;6;Tunjuelito;VENECIA;6 – 11 Infancia;Ideación suicida;Hombre;5
2016;6;Tunjuelito;VENECIA;6 – 11 Infancia;Ideación suicida;Mujer;3
2016;6;Tunjuelito;VENECIA;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2016;6;Tunjuelito;VENECIA;>60 Vejez;Ideación suicida;Hombre;1
2016;6;Tunjuelito;VENECIA;>60 Vejez;Ideación suicida;Mujer;2
2016;7;Bosa;APOGEO;12 – 17 Adolescencia;Intento de Suicidio;Mujer;4
2016;7;Bosa;APOGEO;12 – 17 Adolescencia;Ideación suicida;Mujer;3
2016;7;Bosa;APOGEO;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2016;7;Bosa;APOGEO;18 – 28 Juventud;Ideación suicida;Hombre;1
2016;7;Bosa;APOGEO;18 – 28 Juventud;Intento de Suicidio;Mujer;2
2016;7;Bosa;APOGEO;18 – 28 Juventud;Ideación suicida;Mujer;2
2016;7;Bosa;APOGEO;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2016;7;Bosa;APOGEO;29 – 59 Adultez;Ideación suicida;Mujer;3
2016;7;Bosa;APOGEO;29 – 59 Adultez;Ideación suicida;Hombre;2
2016;7;Bosa;APOGEO;29 – 59 Adultez;Intento de Suicidio;Mujer;2
2016;7;Bosa;APOGEO;6 – 11 Infancia;Ideación suicida;Hombre;1
2016;7;Bosa;APOGEO;>60 Vejez;Ideación suicida;Mujer;1
2016;7;Bosa;BOSA CENTRAL;0 – 5 Primera Infancia;Ideación suicida;Hombre;1
2016;7;Bosa;BOSA CENTRAL;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2016;7;Bosa;BOSA CENTRAL;12 – 17 Adolescencia;Ideación suicida;Mujer;31
2016;7;Bosa;BOSA CENTRAL;12 – 17 Adolescencia;Intento de Suicidio;Mujer;37
2016;7;Bosa;BOSA CENTRAL;12 – 17 Adolescencia;Intento de Suicidio;Hombre;8
2016;7;Bosa;BOSA CENTRAL;12 – 17 Adolescencia;Ideación suicida;Hombre;11
2016;7;Bosa;BOSA CENTRAL;18 – 28 Juventud;Ideación suicida;Mujer;14
2016;7;Bosa;BOSA CENTRAL;18 – 28 Juventud;Intento de Suicidio;Hombre;16
2016;7;Bosa;BOSA CENTRAL;18 – 28 Juventud;Intento de Suicidio;Mujer;21
2016;7;Bosa;BOSA CENTRAL;18 – 28 Juventud;Ideación suicida;Hombre;5
2016;7;Bosa;BOSA CENTRAL;29 – 59 Adultez;Ideación suicida;Hombre;8
2016;7;Bosa;BOSA CENTRAL;29 – 59 Adultez;Ideación suicida;Mujer;31
2016;7;Bosa;BOSA CENTRAL;29 – 59 Adultez;Intento de Suicidio;Hombre;15
2016;7;Bosa;BOSA CENTRAL;29 – 59 Adultez;Intento de Suicidio;Mujer;20
2016;7;Bosa;BOSA CENTRAL;6 – 11 Infancia;Ideación suicida;Mujer;14
2016;7;Bosa;BOSA CENTRAL;6 – 11 Infancia;Ideación suicida;Hombre;10
2016;7;Bosa;BOSA CENTRAL;6 – 11 Infancia;Intento de Suicidio;Mujer;2
2016;7;Bosa;BOSA CENTRAL;>60 Vejez;Ideación suicida;Mujer;2
2016;7;Bosa;BOSA CENTRAL;>60 Vejez;Ideación suicida;Hombre;7
2016;7;Bosa;BOSA OCCIDENTAL;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2016;7;Bosa;BOSA OCCIDENTAL;12 – 17 Adolescencia;Intento de Suicidio;Mujer;28
2016;7;Bosa;BOSA OCCIDENTAL;12 – 17 Adolescencia;Ideación suicida;Mujer;24
2016;7;Bosa;BOSA OCCIDENTAL;12 – 17 Adolescencia;Intento de Suicidio;Hombre;8
2016;7;Bosa;BOSA OCCIDENTAL;12 – 17 Adolescencia;Ideación suicida;Hombre;12
2016;7;Bosa;BOSA OCCIDENTAL;18 – 28 Juventud;Ideación suicida;Mujer;17
2016;7;Bosa;BOSA OCCIDENTAL;18 – 28 Juventud;Intento de Suicidio;Hombre;11
2016;7;Bosa;BOSA OCCIDENTAL;18 – 28 Juventud;Intento de Suicidio;Mujer;18
2016;7;Bosa;BOSA OCCIDENTAL;18 – 28 Juventud;Ideación suicida;Hombre;2
2016;7;Bosa;BOSA OCCIDENTAL;29 – 59 Adultez;Ideación suicida;Hombre;7
2016;7;Bosa;BOSA OCCIDENTAL;29 – 59 Adultez;Ideación suicida;Mujer;26
2016;7;Bosa;BOSA OCCIDENTAL;29 – 59 Adultez;Intento de Suicidio;Mujer;9
2016;7;Bosa;BOSA OCCIDENTAL;29 – 59 Adultez;Intento de Suicidio;Hombre;10
2016;7;Bosa;BOSA OCCIDENTAL;6 – 11 Infancia;Ideación suicida;Hombre;5
2016;7;Bosa;BOSA OCCIDENTAL;6 – 11 Infancia;Ideación suicida;Mujer;6
2016;7;Bosa;BOSA OCCIDENTAL;>60 Vejez;Ideación suicida;Mujer;1
2016;7;Bosa;EL PORVENIR;0 – 5 Primera Infancia;Ideación suicida;Mujer;1
2016;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Ideación suicida;Hombre;9
2016;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Intento de Suicidio;Mujer;14
2016;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Ideación suicida;Mujer;20
2016;7;Bosa;EL PORVENIR;12 – 17 Adolescencia;Intento de Suicidio;Hombre;5
2016;7;Bosa;EL PORVENIR;18 – 28 Juventud;Ideación suicida;Hombre;8
2016;7;Bosa;EL PORVENIR;18 – 28 Juventud;Intento de Suicidio;Mujer;14
2016;7;Bosa;EL PORVENIR;18 – 28 Juventud;Ideación suicida;Mujer;5
2016;7;Bosa;EL PORVENIR;18 – 28 Juventud;Intento de Suicidio;Hombre;7
2016;7;Bosa;EL PORVENIR;29 – 59 Adultez;Ideación suicida;Mujer;16
2016;7;Bosa;EL PORVENIR;29 – 59 Adultez;Intento de Suicidio;Mujer;8
2016;7;Bosa;EL PORVENIR;29 – 59 Adultez;Ideación suicida;Hombre;3
2016;7;Bosa;EL PORVENIR;29 – 59 Adultez;Intento de Suicidio;Hombre;3
2016;7;Bosa;EL PORVENIR;6 – 11 Infancia;Ideación suicida;Mujer;5
2016;7;Bosa;EL PORVENIR;6 – 11 Infancia;Ideación suicida;Hombre;3
2016;7;Bosa;EL PORVENIR;6 – 11 Infancia;Intento de Suicidio;Mujer;3
2016;7;Bosa;EL PORVENIR;>60 Vejez;Ideación suicida;Mujer;1
2016;7;Bosa;EL PORVENIR;>60 Vejez;Ideación suicida;Hombre;1
2016;7;Bosa;TINTAL SUR;0 – 5 Primera Infancia;Ideación suicida;Hombre;1
2016;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Intento de Suicidio;Mujer;7
2016;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Ideación suicida;Mujer;6
2016;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Ideación suicida;Hombre;5
2016;7;Bosa;TINTAL SUR;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2016;7;Bosa;TINTAL SUR;18 – 28 Juventud;Intento de Suicidio;Mujer;2
2016;7;Bosa;TINTAL SUR;18 – 28 Juventud;Intento de Suicidio;Hombre;5
2016;7;Bosa;TINTAL SUR;18 – 28 Juventud;Ideación suicida;Hombre;1
2016;7;Bosa;TINTAL SUR;18 – 28 Juventud;Ideación suicida;Mujer;1
2016;7;Bosa;TINTAL SUR;29 – 59 Adultez;Intento de Suicidio;Mujer;6
2016;7;Bosa;TINTAL SUR;29 – 59 Adultez;Ideación suicida;Mujer;6
2016;7;Bosa;TINTAL SUR;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2016;7;Bosa;TINTAL SUR;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2016;7;Bosa;UPZ Sin Asignar;0 – 5 Primera Infancia;Ideación suicida;Hombre;1
2016;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Mujer;26
2016;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Mujer;15
2016;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Ideación suicida;Hombre;10
2016;7;Bosa;UPZ Sin Asignar;12 – 17 Adolescencia;Intento de Suicidio;Hombre;7
2016;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Hombre;11
2016;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Intento de Suicidio;Mujer;15
2016;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Hombre;3
2016;7;Bosa;UPZ Sin Asignar;18 – 28 Juventud;Ideación suicida;Mujer;8
2016;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Mujer;25
2016;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Mujer;7
2016;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Intento de Suicidio;Hombre;7
2016;7;Bosa;UPZ Sin Asignar;29 – 59 Adultez;Ideación suicida;Hombre;5
2016;7;Bosa;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Hombre;7
2016;7;Bosa;UPZ Sin Asignar;6 – 11 Infancia;Ideación suicida;Mujer;5
2016;7;Bosa;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Hombre;1
2016;7;Bosa;UPZ Sin Asignar;6 – 11 Infancia;Intento de Suicidio;Mujer;1
2016;7;Bosa;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Mujer;5
2016;7;Bosa;UPZ Sin Asignar;>60 Vejez;Ideación suicida;Hombre;1
2016;7;Bosa;UPZ Sin Asignar;>60 Vejez;Intento de Suicidio;Mujer;1
2016;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Ideación suicida;Mujer;10
2016;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Ideación suicida;Hombre;6
2016;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Intento de Suicidio;Mujer;6
2016;8;Kennedy;AMERICAS;12 – 17 Adolescencia;Intento de Suicidio;Hombre;1
2016;8;Kennedy;AMERICAS;18 – 28 Juventud;Ideación suicida;Mujer;3
2016;8;Kennedy;AMERICAS;18 – 28 Juventud;Intento de Suicidio;Mujer;6
2016;8;Kennedy;AMERICAS;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2016;8;Kennedy;AMERICAS;29 – 59 Adultez;Intento de Suicidio;Hombre;1
2016;8;Kennedy;AMERICAS;29 – 59 Adultez;Ideación suicida;Mujer;8
2016;8;Kennedy;AMERICAS;29 – 59 Adultez;Ideación suicida;Hombre;2
2016;8;Kennedy;AMERICAS;29 – 59 Adultez;Intento de Suicidio;Mujer;1
2016;8;Kennedy;AMERICAS;6 – 11 Infancia;Ideación suicida;Mujer;3
2016;8;Kennedy;AMERICAS;>60 Vejez;Intento de Suicidio;Mujer;1
2016;8;Kennedy;AMERICAS;>60 Vejez;Ideación suicida;Hombre;2
2016;8;Kennedy;AMERICAS;>60 Vejez;Ideación suicida;Mujer;1
2016;8;Kennedy;BAVARIA;12 – 17 Adolescencia;Ideación suicida;Hombre;1
2016;8;Kennedy;BAVARIA;12 – 17 Adolescencia;Ideación suicida;Mujer;1
2016;8;Kennedy;BAVARIA;18 – 28 Juventud;Intento de Suicidio;Hombre;1
2016;8;Kennedy;BAVARIA;18 – 28 Juventud;Ideación suicida;Hombre;2
2016;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Intento de Suicidio;Mujer;8
2016;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Ideación suicida;Mujer;17
2016;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Ideación suicida;Hombre;6
2016;8;Kennedy;CALANDAIMA;12 – 17 Adolescencia;Intento de Suicidio;Hombre;2
2016;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Ideación suicida;Hombre;3
2016;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Intento de Suicidio;Hombre;3
2016;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Ideación suicida;Mujer;6
2016;8;Kennedy;CALANDAIMA;18 – 28 Juventud;Intento de Suicidio;Mujer;5
2016;8;Kennedy;CALANDAIMA;29 – 59 Adultez;Ideación suicida;Mujer;12
2016;8;Kennedy;CALANDAIMA;29 – 59 Adultez;Intento de Suicidio;Mujer;3
2016;8;Kennedy;CALANDAIMA;29 – 59 Adultez;Ideación suicida;Hombre;1
